effect,est,se,t
(Intercept),0.00780213018619,0.010409769186,0.749500785927
saccLat1,-6.66428976329e-05,5.32942316445e-05,-1.25047112186
stim_typeobject,0.0209092214273,0.0351575465978,0.594729253053
devAngleyes,0.00104072793345,0.00187407204843,0.555329734692
saccLat1:stim_typeobject,-0.000252156571556,4.53622560568e-05,-5.5587308365
