effect,est,se,t
(Intercept),0.0359803272344,0.0213795028096,1.68293563956
saccLat1,-0.000443946936493,5.3341698939e-05,-8.32269960131
response_handright,0.00435475760987,0.00430424207335,1.01173622107
y_stim,1.97304754659e-05,1.07852793103e-05,1.82938938328
