effect,est,se,t
(Intercept),0.0254812739347,0.00672998401328,3.78623097535
saccLat1,-7.98868026155e-05,3.56370494754e-05,-2.24167835978
response_handright,-0.00157421316805,0.00335904834281,-0.468648559769
handle_sideright,-0.00185309560772,0.00335965509708,-0.551573168725
y_stim,2.06605790137e-05,8.26466411083e-06,2.49986917031
